Day,Open,High,Low,Close,Volume,Market Cap
12/12/2020,1.439723979,1.535043809,1.439723979,1.48849072,25214523.83,69442216.1
11/12/2020,1.569091201,1.569091201,1.440848057,1.447090316,24738365.5,68809553.63
10/12/2020,1.658271235,1.665187066,1.543163204,1.578710835,29267861.52,74107768.8
09/12/2020,1.663054055,1.67301993,1.50272895,1.669201052,33203289.68,75303891.9
08/12/2020,1.830507378,1.830507378,1.656715414,1.662808823,30907016.98,80556480.51
07/12/2020,1.852950495,1.895647418,1.811431884,1.831989554,26350315.22,85514678.68
06/12/2020,1.978471017,1.988150608,1.816263905,1.852639065,24719233.12,87107520.44
05/12/2020,1.851514918,1.977514019,1.827408868,1.977439676,30759947.77,88491502.87
04/12/2020,2.098405027,2.110675019,1.841710522,1.856668374,39598882.33,92329122.07
03/12/2020,2.114955071,2.215764082,2.08078451,2.098405027,52401069.57,99008752.21
02/12/2020,1.971592823,2.17215964,1.95897137,2.112354851,41135042.98,96057528.03
01/12/2020,1.962367496,2.124008589,1.932500649,1.977515961,36604762.8,93177297.87
30/11/2020,1.913667811,2.010410743,1.9067849,1.961915703,26320904.8,90361156.65
29/11/2020,1.887352786,1.941933312,1.85361295,1.912454924,26983342.74,87328528.22
28/11/2020,1.860794656,1.937686947,1.80498651,1.884945095,34018707.72,86170907.59
27/11/2020,1.903112861,1.96453021,1.780000602,1.854279996,51608093.39,86184622.43
26/11/2020,2.268046306,2.293890862,1.741826576,1.894973751,83970665.2,87380368.04
25/11/2020,2.280085129,2.476185533,2.190463187,2.272860181,66177958.86,106706488.6
24/11/2020,2.280398498,2.47027991,2.136079706,2.265109214,69266076.2,105070278.8
23/11/2020,2.149172807,2.350386657,2.116759325,2.278458573,49988409.74,103692431
22/11/2020,2.393134723,2.417555585,2.044662248,2.151096715,66770642.18,101113384.2
21/11/2020,2.103940797,2.506352256,2.042313729,2.404439499,49463343.96,102804389
20/11/2020,2.079363962,2.233496574,2.056821704,2.099489249,38449097.44,98398538.21
19/11/2020,2.115563687,2.177422991,2.018170201,2.076067654,37846060.12,96188370.82
18/11/2020,2.203844135,2.216761526,2.020874785,2.122414892,50630666.07,97121026.79
17/11/2020,2.267048742,2.324744962,2.134962595,2.212119042,51652613.41,102701378
16/11/2020,2.044008937,2.353848261,1.995899496,2.264782444,63009977.42,102891928.2
15/11/2020,1.919944684,2.216607233,1.91686045,2.038674342,39872654.77,94677731.26
14/11/2020,2.020015349,2.021814609,1.879412386,1.921024543,33045744.04,89335003
13/11/2020,1.905373124,2.0625616,1.904116199,2.01930463,34872650.21,91213145.85
12/11/2020,2.003505184,2.055062034,1.832091417,1.896564738,39804292.59,89780518.63
11/11/2020,2.264158499,2.294857034,1.975555163,2.006215808,45551283.15,98692560.38
10/11/2020,2.030985249,2.319061032,2.011926907,2.254108297,52604021.87,99987084.16
09/11/2020,2.161570797,2.191374418,1.956226517,2.034291871,68469951.92,95187880.1
08/11/2020,2.030269664,2.272598381,1.971501013,2.154581675,117231234.1,96566259.46
07/11/2020,1.904880162,2.472813684,1.843556707,2.051560718,124977084.5,98691390.58
06/11/2020,1.402299515,1.937197201,1.399195889,1.916112352,45798640.48,77381809.62
05/11/2020,1.393217246,1.485401506,1.304706808,1.4058558,28491583.04,64159712.43
04/11/2020,1.412150225,1.415013421,1.284585386,1.393339077,25038404.89,62698539.31
03/11/2020,1.476564559,1.482489192,1.413109558,1.413109558,21089603.62,66193440.75
02/11/2020,1.60663457,1.632934252,1.469912929,1.477660813,23718862.98,70026567.92
01/11/2020,1.547691387,1.644294737,1.516189897,1.602906117,24219319.74,71623587.58
31/10/2020,1.439808276,1.552572249,1.430288095,1.542816268,25627971.78,68620876.56
30/10/2020,1.432492584,1.466575457,1.346324061,1.442346966,28153782.33,64769334.35
29/10/2020,1.518222838,1.57075581,1.415994466,1.433146414,32540592.95,69009791.7
28/10/2020,1.713740166,1.723680361,1.460267605,1.504808584,36409873.42,71699268.52
27/10/2020,1.682563171,1.747680796,1.603619791,1.718404176,32824801.18,76757222.65
26/10/2020,1.793378692,1.865777602,1.627865219,1.687520258,25881870.84,79996054.67
25/10/2020,1.917203074,1.924113208,1.767557334,1.793116028,22610483.74,83442627.41
24/10/2020,1.962494216,1.962494216,1.887997981,1.91741558,23670928.65,85987194.52
23/10/2020,1.961008354,1.986135773,1.85948709,1.962326175,27355482.87,86260657.16
22/10/2020,1.892644666,2.084617625,1.892644666,1.957602469,49637785.48,88089636.04
21/10/2020,1.88971939,2.068732482,1.86322862,1.892890129,34296674.07,84575110.12
20/10/2020,2.059028528,2.098093259,1.85414587,1.890092101,29176966.02,85097906.43
19/10/2020,2.214762619,2.214762619,2.054047056,2.058224407,24050806.1,91509676.2
18/10/2020,2.204193922,2.25422508,2.180873014,2.214762619,20828442.42,96652571.64
17/10/2020,2.142718721,2.238862003,2.134337062,2.204685819,30187868.39,95477448.93
16/10/2020,2.266659829,2.266659829,2.123099586,2.152978544,28341484.17,94921361.1
15/10/2020,2.31327068,2.33942527,2.202628039,2.266659829,27087283.6,98689953.05
14/10/2020,2.406264889,2.438535018,2.246744682,2.315158996,32078339.59,101847291
13/10/2020,2.584608808,2.584608808,2.347389091,2.406264889,40324290.31,104793797.4
12/10/2020,2.425392858,2.700139091,2.418209865,2.589222809,31113968.81,108154200.7
11/10/2020,2.405493055,2.457427434,2.346662216,2.428042616,28126427.78,102179642.5
10/10/2020,2.538027064,2.596942593,2.404416926,2.412139389,33216308.52,106443845.9
09/10/2020,2.372342982,2.6245941,2.316907624,2.543712201,43543177.7,105419316.4
08/10/2020,2.30323239,2.433911669,2.028466798,2.367301117,38554779.46,95445990.26
07/10/2020,2.175204341,2.393616326,2.09705482,2.292870016,34135267.39,93560109
06/10/2020,2.65155151,2.654735456,2.146264886,2.170426613,25605272.26,101936849.4
05/10/2020,2.525754175,2.668022496,2.463403837,2.657570165,24948956.9,106521017.1
04/10/2020,2.548941406,2.588037336,2.430100185,2.515988468,22746005.33,103616323.3
03/10/2020,2.62480243,2.667758829,2.542185702,2.547077139,29357195.6,107717618.5
02/10/2020,2.869527088,2.880400402,2.455952237,2.626352043,35940620.79,108141750.1
01/10/2020,2.899604559,2.987566811,2.659315257,2.867388549,26447115.46,116908508.6
30/09/2020,2.949291053,2.980322681,2.838268292,2.896297466,26438917.41,116177336.2
29/09/2020,2.95641351,3.01747618,2.896900822,2.947777982,29156430.78,117324623.5
28/09/2020,3.162252719,3.208200793,2.936758361,2.956983628,31721905.05,120147653.6
27/09/2020,3.131368271,3.180238599,3.003655302,3.153305271,30141172.93,120484374.1
26/09/2020,3.189990489,3.204689669,3.043906627,3.136561321,38007238.02,119862140.1
25/09/2020,3.142057131,3.261330709,2.910131732,3.186103154,48565816.63,117209347.6
24/09/2020,2.834161651,3.244318145,2.787812889,3.132382839,44134560.31,114362032.7
23/09/2020,2.918259767,3.069595402,2.733511688,2.825476567,52895603.69,109498375.8
22/09/2020,2.765686712,2.998538706,2.669380467,2.946537583,53439416.58,108514342.4
21/09/2020,2.866562095,3.022417819,2.504329729,2.770892326,38336846.75,103890487.8
20/09/2020,3.022998921,3.022998921,2.708989986,2.865485152,30288777.8,107671147.6
19/09/2020,3.110184605,3.24038653,2.977216356,3.014355158,46514857,114695762.6
18/09/2020,2.887583252,3.144895917,2.740418441,3.085892464,53963757.77,110291308.9
17/09/2020,2.540611549,2.932146231,2.384637227,2.90874156,49808858.37,96608593.45
16/09/2020,2.933167592,2.933167592,2.465617888,2.547685216,43406319.71,95981301.95
15/09/2020,3.264474759,3.314750426,2.919559723,2.932084569,42756088.77,115229656.1
14/09/2020,3.248587653,3.477703886,3.091662868,3.264518276,36258292.87,115718570.6
13/09/2020,3.325882717,3.456526795,3.00964652,3.205066889,24841000.76,112858792.3
12/09/2020,3.41472764,3.447461328,3.148702815,3.325949222,25056890.83,116333714.8
11/09/2020,3.459310777,3.487795665,3.039126793,3.427988609,38359463.89,114070565.1
10/09/2020,3.576810255,3.83110257,3.299922068,3.422656109,70522063.71,121292578.7
09/09/2020,2.46370712,3.597278824,2.374110122,3.559705787,38270124.12,99388146.24
08/09/2020,2.922948558,2.929793274,2.400255965,2.464856692,28113991.49,88000306.65
07/09/2020,3.06946263,3.159964815,2.386600232,2.914896649,31534894.26,94555793.94
06/09/2020,2.598465637,3.139931747,2.296782384,3.065549341,44401870.06,93095030.4
05/09/2020,3.531161275,3.639929165,2.25670826,2.582948363,36002831.46,98988618.8
04/09/2020,3.499437349,3.815325808,3.173152261,3.533382207,47176869.68,118771797.6
03/09/2020,4.167922195,4.412143331,3.48596673,3.529061994,46161319.62,130971562.3
02/09/2020,4.328349998,4.347949438,3.712969266,4.170209125,37370214.36,134875567.4
01/09/2020,4.773523286,4.938232821,4.317433544,4.317433544,42347447.16,149883041.4
31/08/2020,4.430312455,4.847235602,4.105841701,4.83724953,37612319.69,142529729.3
30/08/2020,3.9637199,4.675472012,3.908669504,4.429945457,35711355.28,140941135.6
29/08/2020,4.011507087,4.091210439,3.785141069,3.967941754,40308273.76,127976798.6
28/08/2020,3.445835785,4.281920147,3.445835785,4.010626146,41811677.8,124223708.6
27/08/2020,3.558654879,3.831309154,3.30925596,3.434597938,40764838.84,112330992.6
26/08/2020,3.253383019,3.777452597,3.193480096,3.559844409,34019786.92,110709233.6
25/08/2020,3.341497727,3.353071272,3.03500906,3.262797241,29722211.48,100593434.5
24/08/2020,3.277012268,3.613156161,3.226624267,3.33692907,31870534.22,106966239.2
23/08/2020,3.02284909,3.401257566,3.020187298,3.322689104,26761751.36,99607285.03
22/08/2020,2.938839044,3.190960199,2.771861434,3.025590792,26851736.57,92641868.17
21/08/2020,3.20603719,3.216974394,2.914337986,2.944110182,29673479.89,96980100.07
20/08/2020,2.89761963,3.433390794,2.89761963,3.208569684,27060860.56,98963696.06
19/08/2020,3.333770654,3.472737111,2.852564102,2.89776295,42417164.52,95605235.85
18/08/2020,3.109969141,3.644445882,2.88955835,3.329845454,34714848.2,106444049.1
17/08/2020,3.378260226,3.378939151,3.100148721,3.110166571,21947179.43,94757810.52
16/08/2020,3.174345287,3.459712344,3.142458744,3.376537124,24455255.19,98102863.34
15/08/2020,3.412321489,3.707579812,3.162423774,3.173492664,33865698.36,99543862.27
14/08/2020,3.725351161,3.750340685,3.332662439,3.41097455,43311328.46,75491915.83
13/08/2020,3.747163068,4.104909129,3.573513305,3.730398281,47917479.17,65742730.08
12/08/2020,3.293828178,3.896538568,3.104209123,3.74758018,54500105.51,61001035.12
11/08/2020,3.137726742,3.411739326,2.769067737,3.271875134,42261005.79,53263479.11
10/08/2020,2.66099837,3.35381838,2.524484438,3.139499933,30864693.81,51357500.61
09/08/2020,2.472619293,2.696206356,2.30190153,2.659388359,20026721.6,42297637.05
08/08/2020,2.082084764,2.558423765,2.024971497,2.472419579,15059892.42,37956213.94
07/08/2020,2.200882145,2.200882145,1.893768947,2.082183614,17306407.41,35630893.48
06/08/2020,1.750722043,2.224267396,1.743964193,2.210443309,15925155.91,34286384.19
05/08/2020,1.876242544,1.886170873,1.721113869,1.754375709,12437206.63,30963967.18
04/08/2020,1.801851645,1.949434169,1.800052535,1.895241985,12481004.68,32251103.05
03/08/2020,1.738201817,1.826266437,1.673622188,1.798557825,11743697.66,30424820.84
02/08/2020,1.536249665,1.746096989,1.408991382,1.746096989,9400053.059,27685371.78
01/08/2020,1.533308183,1.659622363,1.505541925,1.534146093,9769039.702,27202993.85
31/07/2020,1.685618419,1.686758946,1.507957593,1.538420299,8330280.138,28013996.01
30/07/2020,1.654667516,1.791480258,1.632905174,1.687367521,12136123.54,29065384.57
29/07/2020,1.785375604,2.086146044,1.591675386,1.655274474,15539669.23,30014700.92
28/07/2020,1.785090953,1.858278035,1.625042521,1.782323023,27447694.78,30251172.11
27/07/2020,1.565394508,2.038772811,1.565394508,1.768917522,32414418.87,31094122
26/07/2020,1.251319347,1.626700887,1.243530459,1.581433715,13246842.3,24479521.49
25/07/2020,0.997548134,1.433846266,0.997548134,1.251658827,7161436.128,20712003.61
24/07/2020,1.052133713,1.054047098,0.975407667,0.997029277,3996785.684,17325805.61
23/07/2020,1.044770661,1.100225298,1.00035344,1.056216718,5638022.23,18282532.42
22/07/2020,0.977954328,1.099141902,0.975534376,1.044711455,7459998.191,18284302.57
21/07/2020,0.875984655,0.999274057,0.863072336,0.976405134,4439413.638,16238260.22
20/07/2020,0.921746398,0.921746398,0.853442004,0.874044224,2716432.409,15233695.75
19/07/2020,0.971867946,0.971867946,0.902905997,0.92174197,2469535.907,16083924.85
18/07/2020,0.979613447,0.996031384,0.936836799,0.96931023,4150766.586,16651847.06
17/07/2020,0.864930422,1.043701191,0.804090927,0.981280035,15028963.4,16884331.09
16/07/2020,1.284023529,1.36977832,0.875810183,0.888657595,4533858.329,22113124.7
15/07/2020,1.149519191,1.393389035,1.142617472,1.290812358,3214160.908,21663290.21
14/07/2020,1.174538427,1.238662204,1.122441702,1.150955455,3917903.446,19936927.07
13/07/2020,1.016570328,1.284413126,1.011465084,1.17743248,4568004.505,19580519.09
12/07/2020,0.922822769,1.131244289,0.9142382,1.014880199,3739430.253,17435400.91
11/07/2020,0.91322549,0.927786775,0.858475964,0.92303692,1840265.974,15558032.55
10/07/2020,0.850850366,0.937084274,0.841280742,0.913364909,2758954.525,15508723.48
09/07/2020,0.795458996,0.86999464,0.758130389,0.850850366,2347745.757,14398308.8
08/07/2020,0.753005461,0.82737276,0.743521448,0.795563788,2429218.337,13565048.67
07/07/2020,0.708874892,0.779837803,0.704611777,0.752405649,1400672.698,12588200.97
06/07/2020,0.69345797,0.719389706,0.688692865,0.708500974,1576098.382,12118981.53
05/07/2020,0.780847495,0.783021317,0.656890923,0.692198339,3580571.925,12095555.94
04/07/2020,0.767993778,0.823946418,0.763356797,0.780986098,1451072.579,13521586.61
03/07/2020,0.776093327,0.782274699,0.755477344,0.767112857,1391310.1,13255795.38
02/07/2020,0.832548917,0.837427897,0.754073295,0.774979879,1882383.807,13660348.89
01/07/2020,0.861682764,0.901017809,0.821479644,0.835453007,2707537.541,14862850.28
30/06/2020,0.854330455,1.027675497,0.850478883,0.866916858,3548601.635,15709588.28
29/06/2020,0.798520399,0.885214206,0.770757773,0.853622969,3065832.542,14400620.36
28/06/2020,0.712502181,0.842891797,0.686012679,0.795735736,2650475.905,13142391.54
27/06/2020,0.740308033,0.746613863,0.683900316,0.71300049,1478388.145,12407996.99
26/06/2020,0.712474232,0.748468867,0.681183693,0.742338479,1478216.967,12373035.47
25/06/2020,0.737140205,0.756302709,0.699120515,0.713186233,2851991.151,12387183.35
24/06/2020,0.707376243,0.790817323,0.694806986,0.737880377,1813559.17,12580760.65
23/06/2020,0.728843477,0.759685204,0.700891604,0.706993686,1566160.759,12540691.85
22/06/2020,0.672462841,0.746474291,0.64820174,0.727086487,2029510.068,11966161.76
21/06/2020,0.647239283,0.744859617,0.637228994,0.672096269,1636691.817,11446840.8
20/06/2020,0.687333613,0.688489484,0.626747076,0.644290143,3643668.883,11143911.57
19/06/2020,0.620923309,0.828488976,0.61952886,0.690054465,5307930.593,11972282.58
18/06/2020,0.581643639,0.648332739,0.578970197,0.621018047,971600.3344,10447606.72
17/06/2020,0.585270292,0.58946191,0.565033979,0.582373453,633923.6157,10006621.36
16/06/2020,0.568934477,0.589004084,0.56766619,0.58393766,854752.0033,9990056.294
15/06/2020,0.586067701,0.588084225,0.54875365,0.569065773,959889.6263,9780966.411
14/06/2020,0.610267717,0.616724241,0.579661927,0.584665962,869748.954,10306247.77
13/06/2020,0.5928935,0.609665215,0.585046064,0.608497891,858550.8476,10276411.25
12/06/2020,0.572192798,0.604408828,0.570138865,0.593278538,1109503.53,10149064.7
11/06/2020,0.645319755,0.649526462,0.570475156,0.571105896,1241101.245,10705247.71
10/06/2020,0.655752213,0.669951172,0.63676231,0.649556531,901452.0615,11297007.94
09/06/2020,0.668068173,0.668068173,0.627495717,0.654294069,1359619.731,11151568.84
08/06/2020,0.61764406,0.67314063,0.614075144,0.668143637,1036780.461,11031124.71
07/06/2020,0.624829102,0.625338114,0.596112825,0.617022232,1018080.646,10582044.46
06/06/2020,0.660543862,0.660543862,0.61292068,0.623901721,3701341.195,10862877.15
05/06/2020,0.588171793,0.690566744,0.578600522,0.659688793,1997061.844,10671470.34
04/06/2020,0.586663307,0.59097446,0.565145059,0.587136488,864363.9508,10027841.55
03/06/2020,0.566859163,0.5909744,0.566240378,0.58699586,1029135.086,9968458.95
02/06/2020,0.577398967,0.588084037,0.553349408,0.568060996,2077250.037,9760382.618
01/06/2020,0.574089242,0.589618793,0.568745096,0.575360035,1915681.039,0
31/05/2020,0.584504414,0.592472319,0.569874073,0.572402463,2239583.28,0
30/05/2020,0.580249485,0.601021009,0.568531805,0.584893997,2099182.622,0
29/05/2020,0.574780842,0.593106706,0.566031132,0.575468846,2389947.739,0
28/05/2020,0.590858372,0.590858372,0.563939077,0.572280764,2624285.27,0
27/05/2020,0.573037849,0.609229849,0.571376977,0.590767439,2433903.812,0
26/05/2020,0.597569134,0.612068353,0.567111596,0.574694133,3856002.162,0
25/05/2020,0.552348141,0.633691721,0.542860196,0.601747949,3593130.301,0
24/05/2020,0.609893031,0.609893031,0.549895014,0.550902867,2698978.244,0
23/05/2020,0.636041866,0.638648036,0.59008897,0.604944079,3158239.779,0
22/05/2020,0.604085216,0.666871722,0.579648537,0.637402333,2877548.183,0
21/05/2020,0.580340488,0.61278277,0.544665738,0.603785655,2255409.665,0
20/05/2020,0.624621961,0.626660646,0.575710205,0.579693114,2358546.243,0
19/05/2020,0.653566347,0.653566347,0.611206313,0.624794882,2774343.117,0
18/05/2020,0.613549403,0.67339206,0.610879991,0.651734347,3268845.155,0
17/05/2020,0.595929736,0.639124148,0.591108485,0.611899023,2547155.17,0
16/05/2020,0.557346543,0.606827602,0.553282376,0.599306014,2152732.796,0
15/05/2020,0.57038751,0.576769724,0.546392854,0.554984346,1907665.52,0
14/05/2020,0.553827909,0.580196265,0.552394069,0.574358604,2322706.236,0
13/05/2020,0.538124922,0.56289825,0.518963976,0.553578184,2127181.801,0
12/05/2020,0.513735397,0.559638592,0.505497883,0.53786295,2222639.012,0
11/05/2020,0.536523902,0.570684676,0.503700654,0.521743591,2118907.967,0
10/05/2020,0.601660674,0.605843776,0.513183219,0.53700151,2320719.011,0
09/05/2020,0.602268379,0.624094744,0.59127384,0.602428196,2398483.593,0
08/05/2020,0.605443364,0.633976724,0.589114805,0.607790285,2883767.73,0
07/05/2020,0.615559183,0.633133478,0.571386542,0.599580682,3032455.229,0
06/05/2020,0.643223216,0.668982206,0.618070632,0.618070632,2708976.441,0
05/05/2020,0.665092371,0.67989166,0.624841617,0.647651297,3370808.686,0
04/05/2020,0.683976378,0.701830077,0.615509871,0.664034359,3055335.264,0
03/05/2020,0.713219344,0.727188286,0.655671621,0.680586265,3221877.053,0
02/05/2020,0.725576686,0.744337534,0.703967321,0.708921727,3916179.771,0
01/05/2020,0.687189593,0.733256653,0.685266846,0.722026932,4274244.603,0
30/04/2020,0.742506347,0.801741163,0.684341857,0.684341857,7245148.506,0
29/04/2020,0.657920804,0.779131833,0.652148004,0.739942783,8938398.378,0
28/04/2020,0.572693252,0.694038593,0.567500279,0.657276554,6704952.433,0
27/04/2020,0.637959067,0.656527493,0.56045022,0.567725424,8239886.326,0
26/04/2020,0.64459576,0.686144643,0.629594615,0.64195028,8700374.457,0
25/04/2020,0.623710283,0.666586002,0.615041571,0.654777605,7645100.244,0
24/04/2020,0.632380916,0.665927718,0.612979682,0.623450246,10356309.88,0
23/04/2020,0.684312844,0.697518922,0.604986709,0.618788031,17431913.9,0
22/04/2020,0.574513844,0.699509441,0.571206318,0.682634747,13925364.83,0
21/04/2020,0.538977776,0.602115141,0.507988437,0.573963707,8407788.552,0
20/04/2020,0.608309735,0.636288263,0.522787345,0.539100427,8982139.058,0
19/04/2020,0.674509548,0.682019364,0.596405204,0.603444982,10263900.83,0
18/04/2020,0.656815898,0.720086909,0.656780291,0.679662929,9926508.311,0
17/04/2020,0.692535329,0.712330267,0.660750808,0.669178101,15090112.02,0
16/04/2020,0.642947333,0.770136271,0.623893777,0.695207797,20101247.95,0
15/04/2020,0.669732467,0.704085706,0.62432148,0.640061485,16763606.16,0
14/04/2020,0.779905013,0.794760946,0.631786936,0.667401038,17248681.99,0
13/04/2020,0.87970593,0.87970593,0.776556801,0.776556801,28375420.4,0
12/04/2020,0.785998514,0.959297308,0.763816238,0.896544504,42350947.88,0
11/04/2020,0.947323334,1.049920341,0.768842439,0.777010064,80719663.91,0
10/04/2020,0.687633864,1.299801204,0.609707381,0.946813204,39815492.52,0
09/04/2020,0.663251536,0.744465092,0.587101852,0.689381485,1313219.496,0
